Order Date,Ship Date,Customer ID,Customer Name,Product ID,Product Name,Category,Sub-Category,Sale Price,Quantity,Discount,Turnover,Ship Mode,Segment,City,State,Region,Country,Postal Code
12-11-2015,12/14/2015,CA-12775,Cynthia Arntzen,TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,Technology,Accessories,175.23,11,0,1927.53,First Class,Consumer,Detroit,Michigan,Central,United States,48205
12-11-2015,12/14/2015,CA-12775,Cynthia Arntzen,TEC-PH-10003691,BlackBerry Q10,Technology,Phones,125.99,1,0,125.99,First Class,Consumer,Detroit,Michigan,Central,United States,48205
12-11-2015,12/14/2015,CA-12775,Cynthia Arntzen,OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,Binders,23,2,0,46,First Class,Consumer,Detroit,Michigan,Central,United States,48205
12/22/2016,12/26/2016,LC-16885,Lena Creighton,OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders,25.584,2,0.2,51.168,Standard Class,Consumer,New York City,New York,East,United States,10035
02-02-2016,02-08-2016,NS-18640,Noel Staavos,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,73.784,2,0.6,147.568,Standard Class,Corporate,Houston,Texas,Central,United States,77041
06-05-2017,06-09-2017,NS-18640,Noel Staavos,OFF-PA-10002787,Xerox 227,Office Supplies,Paper,20.736,4,0.2,82.944,Standard Class,Corporate,Orlando,Florida,South,United States,32839
08/21/2015,08/26/2015,HG-14965,Henry Goldwyn,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,17.52,3,0,52.56,Standard Class,Corporate,Florence,Kentucky,South,United States,41042
08/21/2015,08/26/2015,HG-14965,Henry Goldwyn,OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,Art,35.76,12,0,429.12,Standard Class,Corporate,Florence,Kentucky,South,United States,41042
04-07-2016,04-11-2016,SF-20200,Sarah Foster,OFF-AR-10002833,Newell 322,Office Supplies,Art,3.64,2,0,7.28,Standard Class,Consumer,New York City,New York,East,United States,10009
06-04-2017,06-07-2017,EM-14065,Erin Mull,FUR-FU-10002501,Nu-Dell Executive Frame,Furniture,Furnishings,30.336,6,0.6,182.016,Second Class,Consumer,Frisco,Texas,Central,United States,75034
12-04-2017,12-10-2017,DO-13645,Doug O'Connell,FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings,12.99,1,0,12.99,Standard Class,Consumer,Paterson,New Jersey,East,United States,7501
12-04-2017,12-10-2017,DO-13645,Doug O'Connell,FUR-CH-10003817,"Global Value Steno Chair, Gray",Furniture,Chairs,182.22,3,0,546.66,Standard Class,Consumer,Paterson,New Jersey,East,United States,7501
12-04-2017,12-10-2017,DO-13645,Doug O'Connell,FUR-CH-10004860,Global Low Back Tilter Chair,Furniture,Chairs,302.94,3,0,908.82,Standard Class,Consumer,Paterson,New Jersey,East,United States,7501
01-11-2016,01/15/2016,MP-17470,Mark Packer,FUR-FU-10002268,Ultra Door Push Plate,Furniture,Furnishings,54.992,14,0.2,769.888,Standard Class,Home Office,Columbus,Ohio,East,United States,43229
04-01-2016,04-07-2016,MY-18295,Muhammed Yedwab,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,Phones,12.99,1,0,12.99,Standard Class,Corporate,Milwaukee,Wisconsin,Central,United States,53209
09/21/2017,09/25/2017,DB-13615,Doug Bickford,OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper,55.86,7,0,391.02,Standard Class,Consumer,San Francisco,California,West,United States,94109
03/16/2017,03/16/2017,SP-20920,Susan Pistek,TEC-PH-10004348,OtterBox Defender Series Case - iPhone 5c,Technology,Phones,44.376,2,0.4,88.752,Same Day,Consumer,Columbus,Ohio,East,United States,43229
03/16/2017,03/16/2017,SP-20920,Susan Pistek,FUR-FU-10003424,Nu-Dell Oak Frame,Furniture,Furnishings,51.264,6,0.2,307.584,Same Day,Consumer,Columbus,Ohio,East,United States,43229
03/16/2017,03/16/2017,SP-20920,Susan Pistek,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,Office Supplies,Binders,5.193,3,0.7,15.579,Same Day,Consumer,Columbus,Ohio,East,United States,43229
03/16/2017,03/16/2017,SP-20920,Susan Pistek,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,159.984,2,0.2,319.968,Same Day,Consumer,Columbus,Ohio,East,United States,43229
03/16/2017,03/16/2017,SP-20920,Susan Pistek,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Office Supplies,Storage,54.224,2,0.2,108.448,Same Day,Consumer,Columbus,Ohio,East,United States,43229
11-10-2017,11/17/2017,ME-17320,Maria Etezadi,FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs,241.424,2,0.2,482.848,Standard Class,Home Office,Los Angeles,California,West,United States,90008
11/30/2016,12-06-2016,BS-11755,Bruce Stewart,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,Paper,33.36,4,0,133.44,Standard Class,Consumer,Detroit,Michigan,Central,United States,48227
11/30/2016,12-06-2016,BS-11755,Bruce Stewart,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16â x 11â",Office Supplies,Paper,13.76,2,0,27.52,Standard Class,Consumer,Detroit,Michigan,Central,United States,48227
11/30/2016,12-06-2016,BS-11755,Bruce Stewart,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,Office Supplies,Storage,496.86,7,0,3478.02,Standard Class,Consumer,Detroit,Michigan,Central,United States,48227
11/30/2016,12-06-2016,BS-11755,Bruce Stewart,FUR-CH-10000513,High-Back Leather Manager's Chair,Furniture,Chairs,389.97,3,0,1169.91,Standard Class,Consumer,Detroit,Michigan,Central,United States,48227
01/13/2015,01/15/2015,KS-16300,Karen Seio,OFF-LA-10003223,Avery 508,Office Supplies,Labels,9.82,2,0,19.64,Second Class,Corporate,Columbus,Georgia,South,United States,31907
05/16/2014,05/20/2014,CC-12475,Cindy Chapman,TEC-AC-10002217,ImationÂ Clip USBÂ flash driveÂ - 8 GB,Technology,Accessories,56.4,3,0,169.2,Standard Class,Consumer,San Francisco,California,West,United States,94122
06-07-2015,06-11-2015,HD-14785,Harold Dahlen,OFF-BI-10003707,Aluminum Screw Posts,Office Supplies,Binders,18.312,4,0.7,73.248,Standard Class,Home Office,Philadelphia,Pennsylvania,East,United States,19143
06-07-2015,06-11-2015,HD-14785,Harold Dahlen,OFF-PA-10000552,Xerox 200,Office Supplies,Paper,25.92,5,0.2,129.6,Standard Class,Home Office,Philadelphia,Pennsylvania,East,United States,19143
06-07-2015,06-11-2015,HD-14785,Harold Dahlen,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,8.016,3,0.2,24.048,Standard Class,Home Office,Philadelphia,Pennsylvania,East,United States,19143
03-09-2017,03/13/2017,KB-16315,Karl Braun,TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,Technology,Copiers,479.984,2,0.2,959.968,Standard Class,Consumer,Los Angeles,California,West,United States,90008
03-09-2017,03/13/2017,KB-16315,Karl Braun,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders,30.84,5,0.2,154.2,Standard Class,Consumer,Los Angeles,California,West,United States,90008
12/22/2015,12/23/2015,HR-14830,Harold Ryan,OFF-ST-10001172,"Tennsco Lockers, Sand",Office Supplies,Storage,33.568,2,0.2,67.136,First Class,Corporate,Philadelphia,Pennsylvania,East,United States,19140
12/22/2015,12/23/2015,HR-14830,Harold Ryan,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,422.625,7,0.3,2958.375,First Class,Corporate,Philadelphia,Pennsylvania,East,United States,19140
08-06-2014,08-11-2014,TB-21625,Trudy Brown,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,199.98,2,0,399.96,Standard Class,Consumer,New York City,New York,East,United States,10035
03/27/2016,03/31/2016,DS-13180,David Smith,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,20.24,1,0,20.24,Standard Class,Corporate,Columbus,Georgia,South,United States,31907
03/27/2016,03/31/2016,DS-13180,David Smith,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings,39.92,4,0,159.68,Standard Class,Corporate,Columbus,Georgia,South,United States,31907
03/27/2016,03/31/2016,DS-13180,David Smith,OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Binders,32.54,2,0,65.08,Standard Class,Corporate,Columbus,Georgia,South,United States,31907
12-05-2015,12-10-2015,GB-14530,George Bell,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Technology,Accessories,39,3,0,117,Standard Class,Corporate,Los Angeles,California,West,United States,90049
12-05-2015,12-10-2015,GB-14530,George Bell,OFF-LA-10000452,Avery 488,Office Supplies,Labels,12.6,4,0,50.4,Standard Class,Corporate,Los Angeles,California,West,United States,90049
09-11-2015,09-12-2015,GB-14530,George Bell,FUR-FU-10000073,Deflect-O Glasstique Clear Desk Accessories,Furniture,Furnishings,24.64,4,0.2,98.56,First Class,Corporate,Aurora,Colorado,West,United States,80013
07/17/2015,07/24/2015,VB-21745,Victoria Brennan,OFF-LA-10002368,Avery 479,Office Supplies,Labels,6.264,3,0.2,18.792,Standard Class,Corporate,Houston,Texas,Central,United States,77041
07/17/2015,07/24/2015,VB-21745,Victoria Brennan,OFF-FA-10004248,Advantus T-Pin Paper Clips,Office Supplies,Fasteners,14.432,4,0.2,57.728,Standard Class,Corporate,Houston,Texas,Central,United States,77041
05/30/2014,06-03-2014,MC-17425,Mark Cousins,TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Copiers,719.976,3,0.2,2159.928,Standard Class,Corporate,Chicago,Illinois,Central,United States,60623
11/13/2017,11/20/2017,CB-12025,Cassandra Brandow,TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,Technology,Accessories,239.92,8,0,1919.36,Standard Class,Consumer,Decatur,Alabama,South,United States,35601
12-09-2016,12-11-2016,PM-18940,Paul MacIntyre,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,1056.86,7,0,7398.02,First Class,Consumer,Springfield,Virginia,South,United States,22153
03/22/2015,03/22/2015,DC-13285,Debra Catini,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,Technology,Accessories,447.944,7,0.2,3135.608,Same Day,Consumer,Plantation,Florida,South,United States,33317
03/22/2015,03/22/2015,DC-13285,Debra Catini,OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",Office Supplies,Storage,150.408,9,0.2,1353.672,Same Day,Consumer,Plantation,Florida,South,United States,33317
12/23/2016,12/26/2016,LA-16780,Laura Armstrong,TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,Technology,Phones,453.576,3,0.2,1360.728,Second Class,Corporate,Houston,Texas,Central,United States,77041
12/23/2016,12/26/2016,LA-16780,Laura Armstrong,OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Office Supplies,Labels,45.36,9,0.2,408.24,Second Class,Corporate,Houston,Texas,Central,United States,77041
12/23/2016,12/26/2016,LA-16780,Laura Armstrong,TEC-PH-10004345,Cisco SPA 502G IP Phone,Technology,Phones,287.88,3,0.2,863.64,Second Class,Corporate,Houston,Texas,Central,United States,77041
12/23/2016,12/26/2016,LA-16780,Laura Armstrong,TEC-PH-10004912,Cisco SPA112 2 Port Phone Adapter,Technology,Phones,131.88,3,0.2,395.64,Second Class,Corporate,Houston,Texas,Central,United States,77041
12/23/2016,12/26/2016,LA-16780,Laura Armstrong,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Furnishings,2.328,2,0.6,4.656,Second Class,Corporate,Houston,Texas,Central,United States,77041
04-02-2016,04-06-2016,DJ-13420,Denny Joy,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,Furniture,Chairs,1454.9,5,0,7274.5,Second Class,Corporate,Milwaukee,Wisconsin,Central,United States,53209
04/30/2017,05-04-2017,MH-18115,Mick Hernandez,OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Office Supplies,Binders,4.842,3,0.7,14.526,Standard Class,Home Office,Sanford,Florida,South,United States,32771
04/30/2017,05-04-2017,MH-18115,Mick Hernandez,FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,Furnishings,220.704,6,0.2,1324.224,Standard Class,Home Office,Sanford,Florida,South,United States,32771
11/17/2016,11/18/2016,BG-11035,Barry Gonzalez,TEC-PH-10002350,Apple EarPods with Remote and Mic,Technology,Phones,67.176,3,0.2,201.528,First Class,Consumer,The Colony,Texas,Central,United States,75056
11/17/2016,11/18/2016,BG-11035,Barry Gonzalez,OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format",Office Supplies,Paper,15.232,4,0.2,60.928,First Class,Consumer,The Colony,Texas,Central,United States,75056
11-10-2016,11-12-2016,SV-20365,Seth Vernon,OFF-PA-10002787,Xerox 227,Office Supplies,Paper,31.104,6,0.2,186.624,First Class,Consumer,Troy,Ohio,East,United States,45373
12-06-2016,12-12-2016,DP-13105,Dave Poirier,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders,968.744,7,0.2,6781.208,Standard Class,Corporate,Hempstead,New York,East,United States,11550
12-06-2016,12-12-2016,DP-13105,Dave Poirier,OFF-BI-10001721,Trimflex Flexible Post Binders,Office Supplies,Binders,222.352,13,0.2,2890.576,Standard Class,Corporate,Hempstead,New York,East,United States,11550
12-06-2016,12-12-2016,DP-13105,Dave Poirier,TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Copiers,479.984,2,0.2,959.968,Standard Class,Corporate,Hempstead,New York,East,United States,11550
04-03-2016,04-03-2016,SR-20740,Steven Roelle,OFF-PA-10003893,Xerox 1962,Office Supplies,Paper,10.272,3,0.2,30.816,Same Day,Home Office,Dallas,Texas,Central,United States,75081
11/28/2014,12-02-2014,BT-11680,Brian Thompson,TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Technology,Machines,998.85,5,0.4,4994.25,Standard Class,Consumer,Houston,Texas,Central,United States,77041
10/20/2015,10/22/2015,MS-17770,Maxwell Schwartz,OFF-PA-10000249,Easy-staple paper,Office Supplies,Paper,24.56,2,0,49.12,First Class,Consumer,New York City,New York,East,United States,10035
09/19/2014,09/19/2014,JK-15640,Jim Kriz,OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,Office Supplies,Fasteners,5.67,3,0,17.01,Same Day,Home Office,San Francisco,California,West,United States,94110
08/27/2017,08/30/2017,ST-20530,Shui Tom,OFF-AP-10000804,Hoover Portapower Portable Vacuum,Office Supplies,Appliances,14.336,4,0.2,57.344,Second Class,Consumer,Port Saint Lucie,Florida,South,United States,34952
07-03-2017,07-04-2017,TS-21505,Tony Sayre,FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,102.3,1,0,102.3,First Class,Consumer,Concord,New Hampshire,East,United States,3301
12/22/2017,12/26/2017,CM-12190,Charlotte Melton,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,607.52,2,0,1215.04,Standard Class,Consumer,Rochester,Minnesota,Central,United States,55901
12/22/2017,12/26/2017,CM-12190,Charlotte Melton,OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,Storage,31.16,2,0,62.32,Standard Class,Consumer,Rochester,Minnesota,Central,United States,55901
12/27/2016,01-02-2017,JW-15955,Joni Wasserman,OFF-LA-10002368,Avery 479,Office Supplies,Labels,2.61,1,0,2.61,Standard Class,Consumer,Louisville,Kentucky,South,United States,40214
05/20/2014,05/22/2014,MC-17590,Matt Collister,FUR-FU-10003489,Contemporary Borderless Frame,Furniture,Furnishings,10.332,3,0.6,30.996,Second Class,Corporate,San Marcos,Texas,Central,United States,78666
05/20/2014,05/22/2014,MC-17590,Matt Collister,OFF-PA-10000289,Xerox 213,Office Supplies,Paper,10.368,2,0.2,20.736,Second Class,Corporate,San Marcos,Texas,Central,United States,78666
05/20/2014,05/22/2014,MC-17590,Matt Collister,TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,20.784,2,0.2,41.568,Second Class,Corporate,San Marcos,Texas,Central,United States,78666
05/20/2014,05/22/2014,MC-17590,Matt Collister,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,66.96,5,0.2,334.8,Second Class,Corporate,San Marcos,Texas,Central,United States,78666
02-04-2014,02-08-2014,MH-17440,Mark Haberlin,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,17.248,2,0.2,34.496,Second Class,Corporate,Escondido,California,West,United States,92025
12-09-2017,12/15/2017,RD-19720,Roger Demir,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,11.088,7,0.7,77.616,Standard Class,Consumer,Philadelphia,Pennsylvania,East,United States,19134
07-11-2017,07/18/2017,KB-16240,Karen Bern,TEC-AC-10003832,LogitechÂ P710e Mobile Speakerphone,Technology,Accessories,1287.45,5,0,6437.25,Standard Class,Corporate,Los Angeles,California,West,United States,90049
07-11-2017,07/18/2017,KB-16240,Karen Bern,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies,Appliances,168.1,5,0,840.5,Standard Class,Corporate,Los Angeles,California,West,United States,90049
05/15/2015,05/22/2015,FC-14335,Fred Chung,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,Office Supplies,Storage,51.968,2,0.2,103.936,Standard Class,Corporate,Philadelphia,Pennsylvania,East,United States,19140
01/29/2017,02-01-2017,BD-11770,Bryan Davis,OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,Art,4.768,2,0.2,9.536,First Class,Consumer,Philadelphia,Pennsylvania,East,United States,19120
09/29/2017,10-01-2017,FH-14365,Fred Hopkins,OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,Envelopes,7.98,3,0,23.94,First Class,Corporate,Hempstead,New York,East,United States,11550
04/23/2017,04/26/2017,SO-20335,Sean O'Donnell,OFF-EN-10003134,Staple envelope,Office Supplies,Envelopes,18.688,2,0.2,37.376,First Class,Consumer,Greeley,Colorado,West,United States,80634
04/23/2017,04/26/2017,SO-20335,Sean O'Donnell,FUR-FU-10001025,"Eldon ImÃ ge Series Desk Accessories, Clear",Furniture,Furnishings,11.664,3,0.2,34.992,First Class,Consumer,Greeley,Colorado,West,United States,80634
11-09-2017,11/13/2017,PM-19135,Peter McVee,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,Technology,Accessories,191.976,3,0.2,575.928,Standard Class,Home Office,Jacksonville,Florida,South,United States,32216
11-09-2017,11/13/2017,PM-19135,Peter McVee,TEC-PH-10004094,Motorola L703CM,Technology,Phones,499.168,4,0.2,1996.672,Standard Class,Home Office,Jacksonville,Florida,South,United States,32216
05-05-2014,05-07-2014,GD-14590,Giulietta Dortch,OFF-BI-10004364,Storex Dura Pro Binders,Office Supplies,Binders,11.88,2,0,23.76,First Class,Corporate,Arlington,Virginia,South,United States,22204
05-05-2014,05-07-2014,GD-14590,Giulietta Dortch,OFF-PA-10000474,Easy-staple paper,Office Supplies,Paper,35.44,1,0,35.44,First Class,Corporate,Arlington,Virginia,South,United States,22204
10/27/2016,10/31/2016,PA-19060,Pete Armstrong,OFF-BI-10004308,Avery Legal 4-Ring Binder,Office Supplies,Binders,67.136,4,0.2,268.544,Standard Class,Home Office,San Francisco,California,West,United States,94122
11/26/2014,12-01-2014,LS-17200,Luke Schmidt,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,4.32,3,0.2,12.96,Standard Class,Corporate,Fresno,California,West,United States,93727
11/26/2014,12-01-2014,LS-17200,Luke Schmidt,OFF-PA-10002586,Xerox 1970,Office Supplies,Paper,14.94,3,0,44.82,Standard Class,Corporate,Fresno,California,West,United States,93727
11/26/2014,12-01-2014,LS-17200,Luke Schmidt,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,Office Supplies,Appliances,40.54,2,0,81.08,Standard Class,Corporate,Fresno,California,West,United States,93727
11/26/2014,12-01-2014,LS-17200,Luke Schmidt,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,Binders,7.312,1,0.2,7.312,Standard Class,Corporate,Fresno,California,West,United States,93727
12/31/2014,12/31/2014,JL-15175,James Lanier,TEC-PH-10004908,Panasonic KX TS3282W Corded phone,Technology,Phones,475.944,7,0.2,3331.608,Same Day,Home Office,Reno,Nevada,West,United States,89502
01-03-2016,01-08-2016,CA-12310,Christine Abelman,TEC-AC-10002217,ImationÂ Clip USBÂ flash driveÂ - 8 GB,Technology,Accessories,30.08,2,0.2,60.16,Standard Class,Corporate,San Antonio,Texas,Central,United States,78207
01-03-2016,01-08-2016,CA-12310,Christine Abelman,TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories,165.6,3,0.2,496.8,Standard Class,Corporate,San Antonio,Texas,Central,United States,78207
01-03-2016,01-08-2016,CA-12310,Christine Abelman,TEC-PH-10002890,AT&T 17929 Lendline Telephone,Technology,Phones,180.96,5,0.2,904.8,Standard Class,Corporate,San Antonio,Texas,Central,United States,78207
08/18/2017,08/22/2017,CM-12160,Charles McCrossin,TEC-AC-10003614,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Technology,Accessories,23.18,2,0,46.36,Standard Class,Consumer,New Bedford,Massachusetts,East,United States,2740
06-04-2014,06-09-2014,BT-11440,Bobby Trafton,FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,Furnishings,56.96,2,0,113.92,Standard Class,Consumer,New York City,New York,East,United States,10035
06-04-2014,06-09-2014,BT-11440,Bobby Trafton,OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies,Appliances,15.56,4,0,62.24,Standard Class,Consumer,New York City,New York,East,United States,10035
06-04-2014,06-09-2014,BT-11440,Bobby Trafton,FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,353.568,2,0.2,707.136,Standard Class,Consumer,New York City,New York,East,United States,10035
06-04-2014,06-09-2014,BT-11440,Bobby Trafton,FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,Furniture,Furnishings,13.96,2,0,27.92,Standard Class,Consumer,New York City,New York,East,United States,10035
11/13/2017,11/17/2017,SE-20110,Sanjit Engle,TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Accessories,82.95,5,0,414.75,Second Class,Consumer,Oxnard,California,West,United States,93030
01/28/2016,02-01-2016,HG-14965,Henry Goldwyn,OFF-AR-10000588,Newell 345,Office Supplies,Art,39.68,2,0,79.36,Second Class,Corporate,Los Angeles,California,West,United States,90036
11-09-2016,11/14/2016,PF-19165,Philip Fox,TEC-AC-10002001,Logitech Wireless Gaming Headset G930,Technology,Accessories,479.97,3,0,1439.91,Standard Class,Consumer,Oakland,California,West,United States,94601
09-10-2016,09/14/2016,BD-11770,Bryan Davis,OFF-LA-10003720,Avery 487,Office Supplies,Labels,7.38,2,0,14.76,Standard Class,Consumer,Edmonds,Washington,West,United States,98026
09-10-2016,09/14/2016,BD-11770,Bryan Davis,OFF-BI-10004364,Storex Dura Pro Binders,Office Supplies,Binders,14.256,3,0.2,42.768,Standard Class,Consumer,Edmonds,Washington,West,United States,98026
09-10-2016,09/14/2016,BD-11770,Bryan Davis,OFF-PA-10000100,Xerox 1945,Office Supplies,Paper,81.98,2,0,163.96,Standard Class,Consumer,Edmonds,Washington,West,United States,98026
09-10-2016,09/14/2016,BD-11770,Bryan Davis,OFF-BI-10004826,JM Magazine Binder,Office Supplies,Binders,39.624,3,0.2,118.872,Standard Class,Consumer,Edmonds,Washington,West,United States,98026
03-03-2017,03-08-2017,BT-11395,Bill Tyler,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,399.672,7,0.2,2797.704,Standard Class,Corporate,Los Angeles,California,West,United States,90004
09-08-2017,09/13/2017,EM-14095,Eudokia Martin,OFF-ST-10001031,Adjustable Personal File Tote,Office Supplies,Storage,65.12,4,0,260.48,Second Class,Corporate,New York City,New York,East,United States,10024
11-06-2017,11-09-2017,LC-17050,Liz Carlisle,FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,30.56,5,0.6,152.8,Second Class,Consumer,Dallas,Texas,Central,United States,75217
05/13/2017,05/18/2017,FH-14275,Frank Hawley,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,Office Supplies,Appliances,20.768,2,0.2,41.536,Standard Class,Corporate,Franklin,Tennessee,South,United States,37064
11/27/2016,12-01-2016,CM-12235,Chris McAfee,OFF-ST-10000876,Eldon Simplefile Box Office,Office Supplies,Storage,39.808,4,0.2,159.232,Standard Class,Consumer,Phoenix,Arizona,West,United States,85023
11/13/2015,11/18/2015,FM-14380,Fred McMath,OFF-BI-10004224,Catalog Binders with Expanding Posts,Office Supplies,Binders,121.104,6,0.7,726.624,Standard Class,Consumer,Miami,Florida,South,United States,33178
11/13/2015,11/18/2015,FM-14380,Fred McMath,TEC-AC-10004568,MaxellÂ LTO Ultrium - 800 GB,Technology,Accessories,111.96,5,0.2,559.8,Standard Class,Consumer,Miami,Florida,South,United States,33178
12-08-2015,12-12-2015,HG-14965,Henry Goldwyn,OFF-PA-10000533,Southworth Parchment Paper & Envelopes,Office Supplies,Paper,15.696,3,0.2,47.088,Standard Class,Corporate,Colorado Springs,Colorado,West,United States,80906
09-07-2015,09-12-2015,AG-10525,Andy Gerbode,OFF-ST-10003638,Mobile Personal File Cube,Office Supplies,Storage,70.26,3,0,210.78,Standard Class,Corporate,New York City,New York,East,United States,10011
09-07-2015,09-12-2015,AG-10525,Andy Gerbode,TEC-AC-10002305,KeyTronicÂ E03601U1 -Â KeyboardÂ - Beige,Technology,Accessories,90,5,0,450,Standard Class,Corporate,New York City,New York,East,United States,10011
09-07-2015,09-12-2015,AG-10525,Andy Gerbode,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,Binders,6.096,2,0.2,12.192,Standard Class,Corporate,New York City,New York,East,United States,10011
09-07-2015,09-12-2015,AG-10525,Andy Gerbode,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables,481.176,2,0.4,962.352,Standard Class,Corporate,New York City,New York,East,United States,10011
09-07-2015,09-12-2015,AG-10525,Andy Gerbode,OFF-FA-10003059,Assorted Color Push Pins,Office Supplies,Fasteners,7.24,4,0,28.96,Standard Class,Corporate,New York City,New York,East,United States,10011
